"","nombre","final_family","nusado","n_in_uc","uc"
"592","Pilocarpus spicatus","Rutaceae",202,26,"ÁREA DE PROTEÇÃO AMBIENTAL MARIMBUS / IRAQUARA,ÁREA DE PROTEÇÃO AMBIENTAL MORRO DA PEDREIRA,MONUMENTO NATURAL CACHOEIRA DO FERRO DOIDO,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO SERRA DO OROBÓ,ÁREA DE PROTEÇÃO AMBIENTAL DO PAU BRASIL,RESERVA BIOLÓGICA DE UNA,ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA GUANANDY,ÁREA DE PROTEÇÃO AMBIENTAL DO PLANALTO CENTRAL,ÁREA DE PROTEÇÃO AMBIENTAL BAÍA DE CAMAMU,ÁREA DE PROTEÇÃO AMBIENTAL CAMINHOS ECOLÓGICOS DA BOA ESPERANÇA,ÁREA DE PROTEÇÃO AMBIENTAL PONTA DA BALEIA / ABROLHOS"
"593","Rauia nodosa","Rutaceae",82,33,"PARQUE ESTADUAL PAULO CÉSAR VINHA,ÁREA DE PROTEÇÃO AMBIENTAL CAMINHOS ECOLÓGICOS DA BOA ESPERANÇA,PARQUE NACIONAL PAU BRASIL,RESERVA BIOLÓGICA DE UNA,ÁREA DE PROTEÇÃO AMBIENTAL COSTA DE ITACARÉ/ SERRA GRANDE,RESERVA BIOLÓGICA DO CÓRREGO GRANDE,ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA GUANANDY,ÁREA DE PROTEÇÃO AMBIENTAL SANTO ANTÔNIO,ÁREA DE PROTEÇÃO AMBIENTAL LAGOA ENCANTADA,ÁREA DE PROTEÇÃO AMBIENTAL BAÍA DE CAMAMU,ÁREA DE PROTEÇÃO AMBIENTAL PONTA DA BALEIA / ABROLHOS"
"594","Zanthoxylum stelligerum","Rutaceae",79,7,"PARQUE NACIONAL SERRA DAS CONFUSÕES,PARQUE NACIONAL DO CATIMBAU"
"595","Zanthoxylum tingoassuiba","Rutaceae",67,5,"PARQUE NACIONAL DA TIJUCA,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO SERRA DO OROBÓ,PARQUE ESTADUAL DA SERRA DO MAR,ÁREA DE PROTEÇÃO AMBIENTAL COSTA DE ITACARÉ/ SERRA GRANDE,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO BARBADO"
"596","Meliosma sellowii","Sabiaceae",191,43,"ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DE GUARATUBA,PARQUE ESTADUAL CARLOS BOTELHO,ÁREA DE PROTEÇÃO AMBIENTAL DE CANANÉIA-IGUAPÉ-PERUÍBE,PARQUE ESTADUAL DA SERRA DO TABULEIRO,PARQUE ESTADUAL DA SERRA DO MAR,PARQUE NACIONAL DE SÃO JOAQUIM,PARQUE NACIONAL DA SERRA DO ITAJAÍ,PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA,PARQUE ESTADUAL DO JARAGUÁ,ÁREA DE PROTEÇÃO AMBIENTAL DE GUARAQUEÇABA,ÁREA DE PROTEÇÃO AMBIENTAL LAGOA ENCANTADA,PARQUE NACIONAL DA SERRA DOS ORGÃOS,RESERVA BIOLÓGICA AUGUSTO RUSCHI,ÁREA DE PROTEÇÃO AMBIENTAL FERNÃO DIAS,ESTAÇÃO ECOLÓGICA CHAÚAS,PARQUE ESTADUAL SERRA DO BRIGADEIRO,ÁREA DE PROTEÇÃO AMBIENTAL DE MACAÉ DE CIMA,ESTAÇÃO ECOLÓGICA RIO DOS TOUROS,PARQUE NACIONAL DA TIJUCA"
"597","Banara parviflora","Salicaceae",49,4,"PARQUE ESTADUAL DA SERRA DO MAR,ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA,ÁREA DE PROTEÇÃO AMBIENTAL DE PETRÓPOLIS"
"598","Casearia commersoniana","Salicaceae",656,137,"ÁREA DE PROTEÇÃO AMBIENTAL CHAPADA DO ARARIPE,ÁREA DE PROTEÇÃO AMBIENTAL LAGOA ENCANTADA,FLORESTA NACIONAL DE RIO PRETO,ÁREA DE PROTEÇÃO AMBIENTAL CAMINHOS ECOLÓGICOS DA BOA ESPERANÇA,ÁREA DE PROTEÇÃO AMBIENTAL COSTA DE ITACARÉ/ SERRA GRANDE,ÁREA DE PROTEÇÃO AMBIENTAL MARIMBUS / IRAQUARA,ÁREA DE PROTEÇÃO AMBIENTAL BAÍA DE CAMAMU,ÁREA DE PROTEÇÃO AMBIENTAL CONCEIÇÃO DA BARRA,RESERVA BIOLÓGICA DO CÓRREGO GRANDE,PARQUE NACIONAL DE UBAJARA,ÁREA DE PROTEÇÃO AMBIENTAL PONTA DA BALEIA / ABROLHOS,PARQUE NACIONAL PAU BRASIL,RESERVA BIOLÓGICA DE SOORETAMA,ÁREA DE PROTEÇÃO AMBIENTAL CAVERNAS DO PERUAÇU,RESERVA BIOLÓGICA DE UNA,PARQUE NACIONAL DA CHAPADA DIAMANTINA,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO SERRA DO OROBÓ,RESERVA BIOLÓGICA AUGUSTO RUSCHI,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO BARBADO,MONUMENTO NATURAL CACHOEIRA DO FERRO DOIDO,PARQUE NACIONAL DO MONTE PASCOAL,ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO SÃO JOÃO - MICO LEÃO,ESTAÇÃO ECOLÓGICA DE MARACÁ,PARQUE NACIONAL DO PICO DA NEBLINA,FLORESTA ESTADUAL MAÚES,RESERVA BIOLÓGICA DO RIO TROMBETAS,PARQUE NACIONAL DO ARAGUAIA,ÁREA DE PROTEÇÃO AMBIENTAL SANTO ANTÔNIO,ÁREA DE PROTEÇÃO AMBIENTAL DO IGARAPÉ GELADO,PARQUE NACIONAL DA TIJUCA,ÁREA DE PROTEÇÃO AMBIENTAL DE PETRÓPOLIS"
"599","Casearia eichleriana","Salicaceae",150,29,"PARQUE ESTADUAL RIO PRETO,PARQUE NACIONAL DAS SEMPRE VIVAS,ÁREA DE PROTEÇÃO AMBIENTAL MARIMBUS / IRAQUARA,PARQUE NACIONAL DA CHAPADA DIAMANTINA,MONUMENTO NATURAL CACHOEIRA DO FERRO DOIDO,PARQUE ESTADUAL DO MORRO DO CHAPÉU,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO BARBADO,PARQUE ESTADUAL GRÃO MOGOL,PARQUE ESTADUAL BIRIBIRI"
"600","Laetia corymbulosa","Salicaceae",37,10,"RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL PIAGAÇU PURUS,RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL MAMIRAUÁ,RESERVA EXTRATIVISTA VERDE PARA SEMPRE,ÁREA DE PROTEÇÃO AMBIENTAL MARGEM DIREITA DO RIO NEGRO- SETOR PADUARI-SOLIMÕES,RESERVA BIOLÓGICA DO ABUFARI"
"601","Macrothumia kuhlmannii","Salicaceae",43,11,"RESERVA BIOLÓGICA DE SOORETAMA,FLORESTA NACIONAL DE CONTENDAS DO SINCORÁ,ÁREA DE PROTEÇÃO AMBIENTAL LAGOA ENCANTADA"
"602","Xylosma prockia","Salicaceae",79,11,"PARQUE ESTADUAL DA SERRA FURADA,PARQUE NACIONAL DA SERRA DO ITAJAÍ,PARQUE NACIONAL DA SERRA DOS ORGÃOS,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA,ÁREA DE PROTEÇÃO AMBIENTAL DE PETRÓPOLIS,ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO SÃO JOÃO - MICO LEÃO"
"603","Allophylus quercifolius","Sapindaceae",58,1,"PARQUE NACIONAL DO CATIMBAU"
"604","Averrhoidium gardnerianum","Sapindaceae",84,1,"PARQUE NACIONAL DO CATIMBAU"
"605","Cupania bracteosa","Sapindaceae",63,6,"PARQUE NACIONAL DO DESCOBRIMENTO,RESERVA BIOLÓGICA DE UNA"
"606","Cupania diphylla","Sapindaceae",84,5,"FLORESTA NACIONAL DE CARAJÁS,RESERVA EXTRATIVISTA MARINHA CAETÉTAPERAÇU"
"607","Cupania emarginata","Sapindaceae",146,29,"PARQUE ESTADUAL PAULO CÉSAR VINHA,PARQUE ESTADUAL DE ITAÚNAS,ÁREA DE PROTEÇÃO AMBIENTAL PONTA DA BALEIA / ABROLHOS,PARQUE NACIONAL PAU BRASIL,ÁREA DE PROTEÇÃO AMBIENTAL SANTO ANTÔNIO,PARQUE NACIONAL RESTINGA DE JURUBATIBA,ÁREA DE PROTEÇÃO AMBIENTAL CONCEIÇÃO DA BARRA,PARQUE NACIONAL DO MONTE PASCOAL,ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO SÃO JOÃO - MICO LEÃO,ÁREA DE PROTEÇÃO AMBIENTAL CAMINHOS ECOLÓGICOS DA BOA ESPERANÇA,ÁREA DE PROTEÇÃO AMBIENTAL BAÍA DE CAMAMU,RESERVA EXTRATIVISTA MARINHA ARRAIAL DO CABO,ÁREA DE PROTEÇÃO AMBIENTAL DE PETRÓPOLIS"
"608","Cupania impressinervia","Sapindaceae",172,14,"RESERVA BIOLOGICA DE PEDRA TALHADA,RESERVA BIOLÓGICA GUARIBAS,PARQUE NACIONAL DA SERRA DE ITABAIANA,ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DE BATURITÉ,ÁREA DE PROTEÇÃO AMBIENTAL BARRA DO RIO MAMANGUAPE,RESERVA EXTRATIVISTA MARINHA DA LAGOA DO JEQUIÁ,ÁREA DE PROTEÇÃO AMBIENTAL MARIMBUS / IRAQUARA"
"609","Cupania ludowigii","Sapindaceae",56,19,"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA,RESERVA BIOLOGICA DE PEDRA TALHADA,ÁREA DE PROTEÇÃO AMBIENTAL MORRO DA PEDREIRA,ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO MACACU,PARQUE NACIONAL DE CAPARAO,PARQUE ESTADUAL DO JARAGUÁ,ÁREA DE PROTEÇÃO AMBIENTAL DO PICO DO GOIAPABA-AÇU,ÁREA DE PROTEÇÃO AMBIENTAL MARIMBUS / IRAQUARA,PARQUE ESTADUAL SERRA DO BRIGADEIRO"
"610","Cupania paniculata","Sapindaceae",139,22,"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO BARBADO,ÁREA DE PROTEÇÃO AMBIENTAL CAVERNAS DO PERUAÇU,ÁREA DE PROTEÇÃO AMBIENTAL MORRO DA PEDREIRA,PARQUE NACIONAL DA CHAPADA DIAMANTINA,ÁREA DE PROTEÇÃO AMBIENTAL MARIMBUS / IRAQUARA,PARQUE NACIONAL GRANDE SERTÃO VEREDAS,PARQUE ESTADUAL GRÃO MOGOL"
"611","Cupania racemosa","Sapindaceae",241,49,"ÁREA DE PROTEÇÃO AMBIENTAL BAÍA DE CAMAMU,ÁREA DE PROTEÇÃO AMBIENTAL COSTA DOS CORAIS,ÁREA DE PROTEÇÃO AMBIENTAL PONTA DA BALEIA / ABROLHOS,RESERVA BIOLOGICA DE PEDRA TALHADA,ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO MACACU,ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO SÃO JOÃO - MICO LEÃO,PARQUE NACIONAL DA SERRA DOS ORGÃOS,RESERVA BIOLÓGICA AUGUSTO RUSCHI,ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DE BATURITÉ,ESTAÇÃO ECOLÓGICA DE MURICI,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA IBIAPABA,PARQUE NACIONAL GRANDE SERTÃO VEREDAS,ÁREA DE PROTEÇÃO AMBIENTAL DE MACAÉ DE CIMA,RESERVA BIOLÓGICA DE POÇO DAS ANTAS,RESERVA BIOLÓGICA DE UNA,ÁREA DE PROTEÇÃO AMBIENTAL COSTA DE ITACARÉ/ SERRA GRANDE,PARQUE ESTADUAL PAULO CÉSAR VINHA,PARQUE NACIONAL DA TIJUCA"
"612","Cupania rigida","Sapindaceae",108,21,"ÁREA DE PROTEÇÃO AMBIENTAL MARIMBUS / IRAQUARA,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO SERRA DO OROBÓ,PARQUE NACIONAL DA CHAPADA DIAMANTINA,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO BARBADO"
"613","Cupania rugosa","Sapindaceae",79,4,"ÁREA DE PROTEÇÃO AMBIENTAL LAGOA ENCANTADA,PARQUE NACIONAL DO DESCOBRIMENTO,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO SERRA DO OROBÓ,ÁREA DE PROTEÇÃO AMBIENTAL MARIMBUS / IRAQUARA"
"614","Matayba discolor","Sapindaceae",135,41,"ÁREA DE PROTEÇÃO AMBIENTAL LAGOAS E DUNAS DO ABAETÉ,RESERVA EXTRATIVISTA MARINHA DE SOURE,RESERVA EXTRATIVISTA MARINHA CAETÉTAPERAÇU,ÁREA DE PROTEÇÃO AMBIENTAL BAÍA DE CAMAMU,PARQUE ESTADUAL DE ITAÚNAS,RESERVA BIOLÓGICA DE UNA,ÁREA DE PROTEÇÃO AMBIENTAL LAGOA ENCANTADA,ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA,RESERVA EXTRATIVISTA MAE GRANDE DE CURUÇA,ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA GUANANDY"
"615","Matayba heterophylla","Sapindaceae",102,13,"ÁREA DE PROTEÇÃO AMBIENTAL CAVERNAS DO PERUAÇU,PARQUE NACIONAL GRANDE SERTÃO VEREDAS,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO BARBADO"
"616","Matayba intermedia","Sapindaceae",64,9,"PARQUE ESTADUAL CARLOS BOTELHO,ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DE GUARATUBA,PARQUE ESTADUAL ACARAI,PARQUE NACIONAL DA SERRA DO ITAJAÍ,ÁREA DE PROTEÇÃO AMBIENTAL MORRO DA PEDREIRA,PARQUE ESTADUAL DA SERRA DO MAR,ÁREA DE PROTEÇÃO AMBIENTAL DE GUARAQUEÇABA"
"617","Matayba juglandifolia","Sapindaceae",71,15,"ÁREA DE PROTEÇÃO AMBIENTAL DE CANANÉIA-IGUAPÉ-PERUÍBE,PARQUE NACIONAL DE CAPARAO,PARQUE ESTADUAL DA SERRA DO MAR,ÁREA DE PROTEÇÃO AMBIENTAL LAGOAS E DUNAS DO ABAETÉ,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO LAJEADO,ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DE GUARATUBA,ÁREA DE PROTEÇÃO AMBIENTAL DE GUARAQUEÇABA"
"618","Matayba marginata","Sapindaceae",47,7,"PARQUE ESTADUAL BIRIBIRI,ÁREA DE PROTEÇÃO AMBIENTAL CACHOEIRA DAS ANDORINHAS,ÁREA DE PROTEÇÃO AMBIENTAL ÁGUAS VERTENTES,PARQUE NACIONAL GRANDE SERTÃO VEREDAS,PARQUE ESTADUAL GRÃO MOGOL,ÁREA DE PROTEÇÃO AMBIENTAL DE PETRÓPOLIS"
"619","Talisia macrophylla","Sapindaceae",91,19,"RESERVA BIOLÓGICA DO UATUMÃ,RESERVA BIOLÓGICA DE UNA,ÁREA DE PROTEÇÃO AMBIENTAL LAGOA ENCANTADA,PARQUE NACIONAL DO MONTE PASCOAL,ÁREA DE PROTEÇÃO AMBIENTAL MARGEM ESQUERDA DO RIO NEGRO-SETOR ATURIÁ-APUAUZINHO,ÁREA DE PROTEÇÃO AMBIENTAL DE PRESIDENTE FIGUEIREDO - CAVERNA DO MOROAGA,PARQUE ESTADUAL SERRA DO ARACÁ,ÁREA DE RELEVANTE INTERESSE ECOLÓGICA PROJETO DINÂMICA BIOLÓGICA DE FRAGMENTOS FLORESTAIS,FLORESTA NACIONAL DO AMAZONAS,ÁREA DE PROTEÇÃO AMBIENTAL BAÍA DE CAMAMU"
"620","Chrysophyllum rufum","Sapotaceae",117,8,"ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DE BATURITÉ,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA IBIAPABA,PARQUE NACIONAL DA CHAPADA DIAMANTINA,ÁREA DE PROTEÇÃO AMBIENTAL BAÍA DE TODOS OS SANTOS,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO SERRA DO OROBÓ,ÁREA DE PROTEÇÃO AMBIENTAL MARIMBUS / IRAQUARA,ÁREA DE PROTEÇÃO AMBIENTAL COSTA DE ITACARÉ/ SERRA GRANDE"
"621","Manilkara salzmannii","Sapotaceae",356,34,"ÁREA DE PROTEÇÃO AMBIENTAL LAGOAS E DUNAS DO ABAETÉ,ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DE BATURITÉ,ÁREA DE PROTEÇÃO AMBIENTAL BAÍA DE CAMAMU,PARQUE ESTADUAL DE ITAÚNAS,PARQUE NACIONAL DO CATIMBAU,ÁREA DE PROTEÇÃO AMBIENTAL CHAPADA DO ARARIPE,ÁREA DE PROTEÇÃO AMBIENTAL PONTA DA BALEIA / ABROLHOS,RESERVA BIOLÓGICA DE UNA,ÁREA DE PROTEÇÃO AMBIENTAL COSTA DE ITACARÉ/ SERRA GRANDE,ÁREA DE PROTEÇÃO AMBIENTAL CONCEIÇÃO DA BARRA,PARQUE NACIONAL DA SERRA DE ITABAIANA,ÁREA DE PROTEÇÃO AMBIENTAL PLATAFORMA CONTINENTAL DO LITORAL NORTE,ÁREA DE PROTEÇÃO AMBIENTAL DO PAU BRASIL,PARQUE NACIONAL DO DESCOBRIMENTO,ÁREA DE PROTEÇÃO AMBIENTAL BAÍA DE TODOS OS SANTOS"
"622","Manilkara triflora","Sapotaceae",74,6,"ÁREA DE PROTEÇÃO AMBIENTAL CHAPADA DO ARARIPE,ESTACAO ECOLOGICA SERRA GERAL DO TOCANTINS,ÁREA DE PROTEÇÃO AMBIENTAL DELTA DO PARNAIBA,RESERVA BIOLOGICA DE PEDRA TALHADA"
"623","Homalolepis ferruginea","Simaroubaceae",212,23,"PARQUE NACIONAL DA CHAPADA DAS MESAS,PARQUE NACIONAL DO CATIMBAU,PARQUE ESTADUAL DO JALAPãO,RESERVA BIOLÓGICA GUARIBAS,ÁREA DE PROTEÇÃO AMBIENTAL POUSO ALTO,ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO RIO DE JANEIRO,ÁREA DE PROTEÇÃO AMBIENTAL COSTA DOS CORAIS,PARQUE NACIONAL GRANDE SERTÃO VEREDAS"
"624","Siparuna glycycarpa","Siparunaceae",73,18,"FLORESTA NACIONAL DE MAPIÁ-INAUINÍ,ÁREA DE PROTEÇÃO AMBIENTAL LAGOA ENCANTADA,RESERVA EXTRATIVISTA CHICO MENDES,RESERVA EXTRATIVISTA ALTO JURUÁ,ÁREA DE PROTEÇÃO AMBIENTAL MARGEM ESQUERDA DO RIO NEGRO-SETOR ATURIÁ-APUAUZINHO"
"625","Aureliana velutina","Solanaceae",98,26,"PARQUE ESTADUAL DO ITACOLOMI,ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DE BATURITÉ,PARQUE ESTADUAL SERRA DO ROLA MOÇA,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO BARBADO,ÁREA DE PROTEÇÃO AMBIENTAL DE MACAÉ DE CIMA,ÁREA DE PROTEÇÃO AMBIENTAL DO PLANALTO CENTRAL,PARQUE ESTADUAL BIRIBIRI,RESERVA BIOLÓGICA DO TINGUÁ,ÁREA DE PROTEÇÃO AMBIENTAL POUSO ALTO,ÁREA DE PROTEÇÃO AMBIENTAL ÁGUAS VERTENTES"
"626","Brunfelsia clandestina","Solanaceae",65,10,"ÁREA DE PROTEÇÃO AMBIENTAL LAGOA ENCANTADA,ÁREA DE PROTEÇÃO AMBIENTAL COSTA DE ITACARÉ/ SERRA GRANDE"
"627","Brunfelsia pauciflora","Solanaceae",109,20,"PARQUE NACIONAL DA SERRA DOS ORGÃOS,PARQUE ESTADUAL TURÍSTICO DO ALTO DO RIBEIRA,ÁREA DE PROTEÇÃO AMBIENTAL DE CANANÉIA-IGUAPÉ-PERUÍBE,ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DE GUARATUBA,PARQUE ESTADUAL CARLOS BOTELHO,ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA,PARQUE NACIONAL DA SERRA DO ITAJAÍ,PARQUE ESTADUAL DA SERRA DO MAR,ÁREA DE PROTEÇÃO AMBIENTAL FERNÃO DIAS,ÁREA DE PROTEÇÃO AMBIENTAL DE GUARAQUEÇABA,ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO SÃO JOÃO - MICO LEÃO"
"628","Capsicum caatingae","Solanaceae",86,2,"ÁREA DE PROTEÇÃO AMBIENTAL BAÍA DE CAMAMU"
"629","Cestrum bracteatum","Solanaceae",350,95,"PARQUE NACIONAL DA TIJUCA,ÁREA DE PROTEÇÃO AMBIENTAL DE MACAÉ DE CIMA,ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DE GUARATUBA,PARQUE NACIONAL DA SERRA DO ITAJAÍ,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA,PARQUE NACIONAL DE CAPARAO,PARQUE NACIONAL DA SERRA DOS ORGÃOS,PARQUE ESTADUAL DO ITACOLOMI,PARQUE ESTADUAL DA CANTAREIRA,ÁREA DE PROTEÇÃO AMBIENTAL DO PICO DO GOIAPABA-AÇU,PARQUE ESTADUAL DA SERRA DO MAR,ÁREA DE PROTEÇÃO AMBIENTAL FERNÃO DIAS,ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO SÃO JOÃO - MICO LEÃO,RESERVA BIOLÓGICA AUGUSTO RUSCHI,PARQUE ESTADUAL CARLOS BOTELHO,ÁREA DE PROTEÇÃO AMBIENTAL DE PETRÓPOLIS,PARQUE ESTADUAL SERRA DO BRIGADEIRO,ÁREA DE PROTEÇÃO AMBIENTAL DE GUARAQUEÇABA,ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA,PARQUE ESTADUAL DE CAMPOS DO JORDÃO,PARQUE ESTADUAL DO JARAGUÁ,PARQUE NACIONAL DO MONTE PASCOAL"
"630","Cestrum salzmannii","Solanaceae",82,29,"RESERVA BIOLOGICA DE PEDRA TALHADA,PARQUE NACIONAL PAU BRASIL,ÁREA DE PROTEÇÃO AMBIENTAL BAÍA DE CAMAMU,RESERVA BIOLÓGICA DE UNA,ÁREA DE PROTEÇÃO AMBIENTAL LAGOA ENCANTADA,ÁREA DE PROTEÇÃO AMBIENTAL COSTA DE ITACARÉ/ SERRA GRANDE,PARQUE NACIONAL DO DESCOBRIMENTO,ÁREA DE PROTEÇÃO AMBIENTAL CAMINHOS ECOLÓGICOS DA BOA ESPERANÇA"
"631","Metternichia princeps","Solanaceae",83,9,"ÁREA DE PROTEÇÃO AMBIENTAL DO PAU BRASIL,PARQUE NACIONAL DA SERRA DOS ORGÃOS,PARQUE NACIONAL DA CHAPADA DIAMANTINA,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO SERRA DO OROBÓ,ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DE SAPIATIBA"
"632","Solanum argenteum","Solanaceae",11,3,"ÁREA DE PROTEÇÃO AMBIENTAL DE MACAÉ DE CIMA,PARQUE NACIONAL DA SERRA DOS ORGÃOS,ESTAÇÃO ECOLÓGICA DOS CAETETUS"
"633","Solanum cernuum","Solanaceae",77,12,"ÁREA DE PROTEÇÃO AMBIENTAL DE PETRÓPOLIS,ÁREA DE PROTEÇÃO AMBIENTAL DA BACIA DO RIO DOS FRADES,ESTAÇÃO ECOLÓGICA DE RIBEIRÃO PRETO,ESTAÇÃO ECOLÓGICA BANANAL,PARQUE ESTADUAL DO RIO DOCE"
"634","Solanum granulosoleprosum","Solanaceae",302,23,"PARQUE NACIONAL DE ILHA GRANDE,ESTAÇÃO ECOLÓGICA SAMUEL,ÁREA DE PROTEÇÃO AMBIENTAL ILHAS E VÁRZEAS DO RIO PARANÁ,ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DA SERRA DA ESPERANÇA,PARQUE ESTADUAL DO ITACOLOMI,PARQUE NACIONAL DA SERRA DO ITAJAÍ,PARQUE NACIONAL GRANDE SERTÃO VEREDAS,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA,ÁREA DE PROTEÇÃO AMBIENTAL DE MACAÉ DE CIMA,ÁREA DE PROTEÇÃO AMBIENTAL BACIA DO RIO DE JANEIRO,ÁREA DE PROTEÇÃO AMBIENTAL FERNÃO DIAS,RESERVA BIOLÓGICA DAS ARAUCÁRIAS,PARQUE ESTADUAL SERRA DO BRIGADEIRO,RESERVA BIOLÓGICA AUGUSTO RUSCHI,PARQUE ESTADUAL DA SERRA DO MAR"
"635","Solanum lacerdae","Solanaceae",86,13,"PARQUE NACIONAL DA SERRA DO ITAJAÍ,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA,ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA"
"636","Solanum leptostachys","Solanaceae",37,6,"ÁREA DE PROTEÇÃO AMBIENTAL MORRO DA PEDREIRA,PARQUE ESTADUAL DO ITACOLOMI,ÁREA DE PROTEÇÃO AMBIENTAL DE PETRÓPOLIS,RESERVA BIOLÓGICA AUGUSTO RUSCHI"
"637","Solanum oocarpum","Solanaceae",41,10,"ÁREA DE PROTEÇÃO AMBIENTAL CARSTE DA LAGOA SANTA,PARQUE ESTADUAL ALTAMIRO DE MOURA PACHECO,ÁREA DE PROTEÇÃO AMBIENTAL DO PLANALTO CENTRAL,FLORESTA NACIONAL DO AMAZONAS"
"638","Solanum pabstii","Solanaceae",39,3,"PARQUE NACIONAL DE SÃO JOAQUIM,RESERVA BIOLÓGICA DAS ARAUCÁRIAS"
"639","Solanum paranense","Solanaceae",69,11,"PARQUE NACIONAL DE SÃO JOAQUIM,FLORESTA NACIONAL DE SÃO FRANCISCO DE PAULA,PARQUE NACIONAL DA SERRA GERAL"
"640","Solanum rufescens","Solanaceae",163,34,"PARQUE NACIONAL DA SERRA DO ITAJAÍ,ÁREA DE PROTEÇÃO AMBIENTAL SERRA DA MANTIQUEIRA,ÁREA DE PROTEÇÃO AMBIENTAL DE PETRÓPOLIS,PARQUE ESTADUAL DA SERRA DO MAR,ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA,ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL DE GUARATUBA,ÁREA DE PROTEÇÃO AMBIENTAL DE GUARAQUEÇABA,PARQUE ESTADUAL DA CANTAREIRA,PARQUE ESTADUAL DE ITAÚNAS,ESTAÇÃO ECOLÓGICA BANANAL,PARQUE ESTADUAL DO JUQUERY,RESERVA BIOLÓGICA AUGUSTO RUSCHI,PARQUE ESTADUAL SERRA DO BRIGADEIRO,PARQUE NACIONAL DA SERRA DOS ORGÃOS"
