"","original_family","original_name","name_in_Flora","original_ID","final_family","scientificName","taxonID","vernacular_names","notes","tax_notes","notes_fam","nombre","establishmentMeans","occurrenceRemarks","location","lifeForm","vegetationType","habitat","nusado","eoo","aoo2","aoo10","IUCN","CITES","use","url","n_in_uc","uc"
"577","Hernandiaceae","Sparattanthelium botocudorum Mart.","Sparattanthelium botocudorum Mart.",17770,"Hernandiaceae","Sparattanthelium botocudorum Mart.",17770,NA,"LFB","name ok","","Sparattanthelium botocudorum","NATIVA","Endemica/Amaz√¥nia-Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-RJ-BR-ES-BR-PE-BR-CE-BR-BA-BR-PA-BR-AC-BR-MT","Arbusto","Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",187,4604225.48154256,512,11700,"      1.5    1                                     ","","use","http://tropical.theferns.info/viewtropical.php?id=Sparattanthelium+botocudorum",16,"¡REA DE PROTE«√O AMBIENTAL CAMINHOS ECOL”GICOS DA BOA ESPERAN«A,PARQUE NACIONAL DO MONTE PASCOAL,¡REA DE PROTE«√O AMBIENTAL SERRA DA IBIAPABA,¡REA DE PROTE«√O AMBIENTAL COSTA DOS CORAIS,PARQUE NACIONAL PAU BRASIL,RESERVA BIOL”GICA DE UNA,RESERVA BIOL”GICA DO C”RREGO GRANDE,RESERVA BIOL”GICA GUARIBAS,¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O"
"578","Anacardiaceae","Spondias tuberosa Arruda","Spondias tuberosa Arruda",4405,"Anacardiaceae","Spondias tuberosa Arruda",4405,"imbuzeiro-PORTUGUES-Nordeste/tapereba-PORTUGUES-Nordeste/umbu-PORTUGUES-Nordeste/caja-do-sert√£o-PORTUGUES-Bahia/umbuzeiro-PORTUGUES-Maranh√£o/imbu-verdadeiro-PORTUGUES-Minas Gerais/imburana-de-camb√£o-PORTUGUES-Pernambuco/imbuzeiro-PORTUGUES-Pernambuco","LFB","name ok","","Spondias tuberosa","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-SP-BR-RJ-BR-ES-BR-MG-BR-SE-BR-RN-BR-PI-BR-PE-BR-PB-BR-MA-BR-CE-BR-BA-BR-AL","Arbusto-√Årvore","Caatinga (stricto sensu)-Carrasco","Terr√≠cola",415,3558032.97337447,1340,30200,"                                           2.1    ","","use","http://tropical.theferns.info/viewtropical.php?id=Spondias+tuberosa",12,"¡REA DE PROTE«√O AMBIENTAL GRUTAS DOS BREJ’ES / VEREDAS DO ROM√O GRAMACHO,FLORESTA NACIONAL DE CONTENDAS DO SINCOR¡,¡REA DE PROTE«√O AMBIENTAL DA CHAPADA DOS GUIMAR√ES,¡REA DE PROTE«√O AMBIENTAL CHAPADA DO ARARIPE,PARQUE NACIONAL DO CATIMBAU,¡REA DE PROTE«√O AMBIENTAL LAJED√O,ESTA«√O ECOL”GICA DE AIUABA"
"579","Anacardiaceae","Spondias venulosa Mart. ex Engl.","Spondias venulosa (Engl.) Engl.",4406,"Anacardiaceae","Spondias venulosa (Engl.) Engl.",4406,"caj√°-PORTUGUES-Nordeste/cajazeira-PORTUGUES-Sudeste","LFB","name ok","","Spondias venulosa","NATIVA","Endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-BA","√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",108,3636864.20689202,324,7000,"          1                                     ","","use","http://tropical.theferns.info/viewtropical.php?id=Spondias+venulosa",8,"¡REA DE PROTE«√O AMBIENTAL DO PAU BRASIL,¡REA DE RELEVANTE INTERESSE ECOL”GICO SERRA DO OROB”,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS"
"580","Asteraceae","Stifftia chrysantha Mikan","Stifftia chrysantha J.C.Mikan",5507,"Asteraceae","Stifftia chrysantha J.C.Mikan",5507,NA,"LFB","","","Stifftia chrysantha","NATIVA","N√£o endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-MG-BR-PR-BR-BA","√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",57,889712.921860096,132,2900,"          1                                     ","","use","http://tropical.theferns.info/viewtropical.php?id=Stifftia+chrysantha",14,"RESERVA BIOL”GICA DO TINGU¡,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,PARQUE NACIONAL DA TIJUCA"
"581","Euphorbiaceae","Stillingia trapezoidea Ule","Stillingia trapezoidea Ule",25573,"Euphorbiaceae","Stillingia trapezoidea Ule",25573,NA,"LFB","name ok","","Stillingia trapezoidea","NATIVA","Endemica/Caatinga","BR-BA-BR-SE-BR-PE-BR-PB-BR-PI","Arbusto-Subarbusto","Caatinga (stricto sensu)-Vegeta√ß√£o Sobre Afloramentos Rochosos","Rup√≠cola-Terr√≠cola",46,1215431.50048716,140,3100,"                                               ","","","",9,"PARQUE ESTADUAL DO MORRO DO CHAP…U,PARQUE NACIONAL DO CATIMBAU,¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA,MONUMENTO NATURAL CACHOEIRA DO FERRO DOIDO,PARQUE NACIONAL DA SERRA DA CAPIVARA"
"582","Euphorbiaceae","Stillingia uleana Pax & Hoffm.","Stillingia uleana Pax ex K.Hoffm.",17688,"Euphorbiaceae","Stillingia uleana Pax ex K.Hoffm.",17688,NA,"LFB","name ok","","Stillingia uleana","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-BA","Arbusto-√Årvore","Caatinga (stricto sensu)-Campo rupestre-Cerrado (lato sensu)-Vegeta√ß√£o Sobre Afloramentos Rochosos","Terr√≠cola",62,683059.698711789,172,3100,"                                               ","","","",28,"PARQUE NACIONAL DA CHAPADA DIAMANTINA,¡REA DE PROTE«√O AMBIENTAL ¡GUAS VERTENTES,PARQUE ESTADUAL DAS SETE PASSAGENS,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO,PARQUE ESTADUAL GR√O MOGOL,¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA"
"583","Fabaceae","Stryphnodendron polyphyllum Mart.","Stryphnodendron polyphyllum Mart.",83739,"Fabaceae","Stryphnodendron polyphyllum Mart.",83739,NA,"LFB","name ok","","Stryphnodendron polyphyllum","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-ES-BR-SP-BR-RJ-BR-MG-BR-BA","√Årvore","Caatinga (stricto sensu)-Cerrado (lato sensu)-Floresta Estacional Semidecidual","Terr√≠cola",153,2631594.55250884,444,10600,"      1.5                                         ","","use","http://tropical.theferns.info/viewtropical.php?id=Stryphnodendron+polyphyllum",32,"¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA,RESERVA BIOL”GICA DE UNA,¡REA DE PROTE«√O AMBIENTAL MORRO DA PEDREIRA,PARQUE ESTADUAL DO ITACOLOMI,¡REA DE PROTE«√O AMBIENTAL SERRA DA MANTIQUEIRA,PARQUE ESTADUAL DO RIO DOCE,RESERVA BIOL”GICA DO TINGU¡,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,RESERVA BIOL”GICA DE PO«O DAS ANTAS,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS"
"584","Fabaceae","Stryphnodendron rotundifolium Mart.","Stryphnodendron rotundifolium Mart.",83743,"Fabaceae","Stryphnodendron rotundifolium Mart.",83743,"Barbatim√£o-da-folha-mi√∫da-PORTUGUES-Sudeste","LFB","name ok","","Stryphnodendron rotundifolium","NATIVA","N√£o endemica/Caatinga-N√£o endemica/Cerrado-N√£o endemica/Pantanal","BR-SP-BR-MG-BR-PR-BR-PI-BR-MA-BR-CE-BR-BA-BR-TO-BR-PA-BR-AM-BR-MT-BR-MS-BR-GO","Arbusto-√Årvore","Campo Limpo-Campo rupestre-Cerrado (lato sensu)","Terr√≠cola",211,3897288.56949243,628,14000,"                                      4.5         ","","use","http://tropical.theferns.info/viewtropical.php?id=Stryphnodendron+rotundifolium",42,"¡REA DE PROTE«√O AMBIENTAL CHAPADA DO ARARIPE,PARQUE NACIONAL DO JURUENA,PARQUE NACIONAL DA CHAPADA DAS MESAS,FLORESTA NACIONAL DE TAPAJ”S,¡REA DE RELEVANTE INTERESSE ECOL”GICO NASCENTE DO RIO DE CONTAS,¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA,MONUMENTO NATURAL CACHOEIRA DO FERRO DOIDO,PARQUE ESTADUAL DO MORRO DO CHAP…U,¡REA DE PROTE«√O AMBIENTAL BACIA DO RIO DE JANEIRO,PARQUE NACIONAL DA CHAPADA DOS GUIMAR√ES,PARQUE NACIONAL GRANDE SERT√O VEREDAS,PARQUE NACIONAL DA CHAPADA DIAMANTINA,¡REA DE PROTE«√O AMBIENTAL SERRA DO LAJEADO,PARQUE NACIONAL DOS CAMPOS AMAZ‘NICOS"
"585","Styracaceae","Styrax camporum Pohl","Styrax camporum Pohl",21251,"Styracaceae","Styrax camporum Pohl",21251,NA,"LFB","name ok","","Styrax camporum","NATIVA","N√£o endemica/Caatinga-N√£o endemica/Cerrado-N√£o endemica/Mata Atl√¢ntica","BR-TO-BR-MS-BR-GO-BR-DF-BR-SP-BR-MG-BR-ES-BR-PR-BR-PE-BR-CE-BR-BA","Arbusto-√Årvore","Campo rupestre-Carrasco-Cerrado (lato sensu)-Floresta Ciliar ou Galeria-Floresta Estacional Decidual-Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",408,3669267.59913968,1140,24600,"1.6    1.5  1.5    1                                 2.1    ","","use","http://tropical.theferns.info/viewtropical.php?id=Styrax+camporum",80,"¡REA DE PROTE«√O AMBIENTAL CHAPADA DO ARARIPE,¡REA DE PROTE«√O AMBIENTAL DO PLANALTO CENTRAL,¡REA DE RELEVANTE INTERESSE ECOL”GICA CAPETINGA/TAQUARA,PARQUE ESTADUAL DO JUQUERY,PARQUE ESTADUAL BIRIBIRI,PARQUE NACIONAL DE BRASÕLIA,¡REA DE PROTE«√O AMBIENTAL CARSTE DA LAGOA SANTA,¡REA DE PROTE«√O AMBIENTAL MORRO DA PEDREIRA,¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA,¡REA DE PROTE«√O AMBIENTAL SERRA BRANCA / RASO DA CATARINA,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO,¡REA DE RELEVANTE INTERESSE ECOL”GICO SERRA DO OROB”,¡REA DE PROTE«√O AMBIENTAL ¡GUAS VERTENTES,¡REA DE PROTE«√O AMBIENTAL POUSO ALTO,PARQUE ESTADUAL DAS FURNAS DO BOM JESUS,¡REA DE PROTE«√O AMBIENTAL SERRA DO LAJEADO,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA,¡REA DE PROTE«√O AMBIENTAL PONTA DA BALEIA / ABROLHOS,¡REA DE PROTE«√O AMBIENTAL DAS CABECEIRAS DO RIO CUIAB¡,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O BARTOLOMEU,¡REA DE PROTE«√O AMBIENTAL DA CHAPADA DOS GUIMAR√ES"
"586","Styracaceae","Styrax martii Seub.","Styrax martii Seub.",26128,"Styracaceae","Styrax martii Seub.",26128,NA,"LFB","name ok","","Styrax martii","NATIVA","Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-MG-BR-RS-BR-PR","Arbusto-√Årvore","Campo de Altitude-Campo rupestre-Floresta Ciliar ou Galeria","Terr√≠cola",76,1857167.11635816,260,5200,"1.6                                    4           ","","","",23,"PARQUE NACIONAL DO SUPERAGUI,¡REA DE PROTE«√O AMBIENTAL DE GUARAQUE«ABA,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DE GUARATUBA,PARQUE NACIONAL DA CHAPADA DIAMANTINA,¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA,PARQUE ESTADUAL DAS SETE PASSAGENS,¡REA DE PROTE«√O AMBIENTAL MORRO DA PEDREIRA,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO,¡REA DE RELEVANTE INTERESSE ECOL”GICO NASCENTE DO RIO DE CONTAS"
"587","Fabaceae","Swartzia apetala Raddi","Swartzia apetala Raddi",23180,"Fabaceae","Swartzia apetala Raddi",23180,NA,"LFB","name ok","","Swartzia apetala",NA,NA,NA,NA,NA,NA,597,5299636.25348033,1520,28900,"                                               ","","use","http://tropical.theferns.info/viewtropical.php?id=Swartzia+apetala",125,"PARQUE NACIONAL DAS SEMPRE VIVAS,PARQUE NACIONAL DA SERRA DE ITABAIANA,PARQUE ESTADUAL BIRIBIRI,¡REA DE PROTE«√O AMBIENTAL PLATAFORMA CONTINENTAL DO LITORAL NORTE,¡REA DE PROTE«√O AMBIENTAL LAGOAS E DUNAS DO ABAET…,¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS,¡REA DE PROTE«√O AMBIENTAL SANTO ANT‘NIO,¡REA DE PROTE«√O AMBIENTAL BAÕA DE CAMAMU,MONUMENTO NATURAL CACHOEIRA DO FERRO DOIDO,RESERVA BIOL”GICA DO TINGU¡,RESERVA BIOL”GICA DO C”RREGO DO VEADO,PARQUE NACIONAL DA CHAPADA DIAMANTINA,PARQUE ESTADUAL DE ITA⁄NAS,¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA,RESERVA BIOL”GICA DE UNA,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO,¡REA DE RELEVANTE INTERESSE ECOL”GICO SERRA DO OROB”,¡REA DE PROTE«√O AMBIENTAL CONCEI«√O DA BARRA,¡REA DE PROTE«√O AMBIENTAL BAÕA DE TODOS OS SANTOS,¡REA DE PROTE«√O AMBIENTAL DO PLANALTO CENTRAL,RESERVA BIOL”GICA DO C”RREGO GRANDE,¡REA DE PROTE«√O AMBIENTAL MORRO DA PEDREIRA,FLORESTA NACIONAL DE CONTENDAS DO SINCOR¡,PARQUE ESTADUAL DO RIO DOCE,¡REA DE PROTE«√O AMBIENTAL CAMINHOS ECOL”GICOS DA BOA ESPERAN«A,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,PARQUE NACIONAL PAU BRASIL"
"588","Fabaceae","Swartzia laurifolia Benth.","Swartzia laurifolia Benth.",83782,"Fabaceae","Swartzia laurifolia Benth.",83782,NA,"LFB","name ok","","Swartzia laurifolia","NATIVA","Endemica/Amaz√¥nia","BR-MA-BR-RR-BR-RO-BR-PA-BR-AP-BR-AM-BR-MT","√Årvore","Floresta de Igap√≥-Floresta de Terra Firme-Floresta de V√°rzea","Terr√≠cola",74,3272863.87531321,200,4800," 1.6  1.6                                            ","","","",12,"FLORESTA NACIONAL DE CAXIUAN√,RESERVA EXTRATIVISTA MARINHA CAET…TAPERA«U,FLORESTA NACIONAL DE TAPAJ”S,FLORESTA NACIONAL DE MACAU√,FLORESTA NACIONAL DE CARAJ¡S,PARQUE NACIONAL DO JURUENA"
"589","Fabaceae","Swartzia recurva Poepp.","Swartzia recurva Poepp.",78812,"Fabaceae","Swartzia recurva Poepp.",78812,"Muira Jib√≥ia-PORTUGUES-Norte-Brasil","LFB","name ok","","Swartzia recurva","NATIVA","Endemica/Amaz√¥nia","BR-RR-BR-RO-BR-PA-BR-AM-BR-MT","√Årvore","Campinarana-Floresta de Igap√≥-Floresta de Terra Firme","Terr√≠cola",185,3631910.48669015,368,8000," 1.6                                  3.6            ","","use","http://tropical.theferns.info/viewtropical.php?id=Swartzia+recurva",31,"FLORESTA NACIONAL DE TAPAJ”S,¡REA DE PROTE«√O AMBIENTAL MARGEM ESQUERDA DO RIO NEGRO-SETOR ATURI¡-APUAUZINHO,PARQUE NACIONAL DA AMAZ‘NIA,FLORESTA NACIONAL DE PAU-ROSA,¡REA DE RELEVANTE INTERESSE ECOL”GICA PROJETO DIN¬MICA BIOL”GICA DE FRAGMENTOS FLORESTAIS,PARQUE NACIONAL DO PICO DA NEBLINA,¡REA DE PROTE«√O AMBIENTAL MARGEM ESQUERDA DO RIO NEGRO-SETOR TARUM√ A«U-TARUM√ MIRIMA,PARQUE NACIONAL DO JURUENA"
"590","Arecaceae","Syagrus coronata Becc.","Syagrus coronata (Mart.) Becc.",15736,"Arecaceae","Syagrus coronata (Mart.) Becc.",15736,NA,"LFB","name ok","","Syagrus coronata","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-MG-BR-SE-BR-PE-BR-BA-BR-AL","Palmeira","√Årea Antr√≥pica-Caatinga (stricto sensu)-Cerrado (lato sensu)-Vegeta√ß√£o Sobre Afloramentos Rochosos","Terr√≠cola",137,1277853.65023111,460,10000,"                                               ","","use","http://tropical.theferns.info/viewtropical.php?id=Syagrus+coronata",9,"¡REA DE PROTE«√O AMBIENTAL BAÕA DE TODOS OS SANTOS,¡REA DE PROTE«√O AMBIENTAL CHAPADA DO ARARIPE,PARQUE NACIONAL DO CATIMBAU,ESTA«√O ECOL”GICA RASO DA CATARINA,¡REA DE RELEVANTE INTERESSE ECOL”GICO SERRA DO OROB”"
"591","Arecaceae","Syagrus vagans (Bondar) A.D.Hawkes","Syagrus vagans (Bondar) A.D.Hawkes",15747,"Arecaceae","Syagrus vagans (Bondar) A.D.Hawkes",15747,"ariri-PORTUGUES-BA/licurioba-PORTUGUES-BA","LFB","name ok","","Syagrus vagans","NATIVA","Endemica/Caatinga","BR-BA","Palmeira","Caatinga (stricto sensu)","Terr√≠cola",44,102176.083730459,148,3100,"                                               ","","use","http://tropical.theferns.info/viewtropical.php?id=Syagrus+vagans",0,NA
"592","Symplocaceae","Symplocos estrellensis Casar.","Symplocos estrellensis Casar.",111277,"Symplocaceae","Symplocos estrellensis Casar.",111277,"canela-conserva-PORTUGUES-S√£o Paulo/catatu-PORTUGUES-Paran√°/congonha-PORTUGUES-Rio de Janeiro/congonha-de-folha-grande-PORTUGUES-Rio de Janeiro/mandioqueira-PORTUGUES-Paran√°/orelha-de-on√ßa-PORTUGUES-Rio de Janeiro","LFB","name ok","","Symplocos estrellensis","NATIVA","Endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-PR-BR-BA","Arbusto-√Årvore","√Årea Antr√≥pica-Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)-Floresta Ombr√≥fila Mista","Terr√≠cola",114,2360702.6836374,260,5700,"      1.5    1     1.6                                ","","","",32,"¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,¡REA DE PROTE«√O AMBIENTAL SERRA DA MANTIQUEIRA,PARQUE ESTADUAL CARLOS BOTELHO,¡REA DE PROTE«√O AMBIENTAL DE CANAN…IA-IGUAP…-PERUÕBE,ESTA«√O ECOL”GICA BANANAL,ESTA«√O ECOL”GICA DE ARACURI-ESMERALDA,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DE GUARATUBA,¡REA DE PROTE«√O AMBIENTAL DE MACA… DE CIMA,PARQUE NACIONAL DA SERRA DOS ORG√OS,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO,¡REA DE PROTE«√O AMBIENTAL DE GUARAQUE«ABA,PARQUE NACIONAL DA TIJUCA"
"593","Symplocaceae","Symplocos glandulosomarginata Hoehne","Symplocos glandulosomarginata Hoehne",14903,"Symplocaceae","Symplocos glandulosomarginata Hoehne",14903,"bracunh√°-PORTUGUES-Paran√°/falsa-caneta-PORTUGUES-Paran√°/maria-mole-PORTUGUES-Paran√°","LFB","name ok","","Symplocos glandulosomarginata","NATIVA","Endemica/Mata Atl√¢ntica","BR-SP-BR-SC-BR-PR","Arbusto-√Årvore","√Årea Antr√≥pica-Campo de Altitude-Floresta Ciliar ou Galeria-Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)-Floresta Ombr√≥fila Mista","Terr√≠cola",64,547053.5939437,172,3800,"1.6      1.5    1     1.6                     4           ","","","",11,"PARQUE ESTADUAL DA SERRA DO TABULEIRO,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DE GUARATUBA,¡REA DE PROTE«√O AMBIENTAL DE GUARAQUE«ABA,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DA SERRA DA ESPERAN«A,PARQUE NACIONAL DA SERRA DO ITAJAÕ,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA"
"594","Symplocaceae","Symplocos laxiflora Benth.","Symplocos laxiflora Benth.",14908,"Symplocaceae","Symplocos laxiflora Benth.",14908,"bofe-PORTUGUES-Paran√°/vanvu-PORTUGUES-Paran√°","LFB","name ok","","Symplocos laxiflora","NATIVA","Endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-PR","√Årvore","√Årea Antr√≥pica-Floresta Ciliar ou Galeria-Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)-Restinga","Terr√≠cola",35,2058496.05065961,112,2800,"1.6      1.5    1        3.5                             ","","","",4,"¡REA DE PROTE«√O AMBIENTAL DE CANAN…IA-IGUAP…-PERUÕBE,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA,PARQUE NACIONAL DA SERRA DOS ORG√OS"
"595","Symplocaceae","Symplocos oblongifolia Casar.","Symplocos oblongifolia Casar.",115607,"Symplocaceae","Symplocos oblongifolia Casar.",115607,"cascudinho-do-cerrado-PORTUGUES-Distrito Federal/congoinha-PORTUGUES-Minas Gerais/congonha-PORTUGUES-Minas Gerais/congonha-amarela-PORTUGUES-Minas Gerais/congonha-da-mata-PORTUGUES-Minas Gerais/congonha-da-serra-PORTUGUES-Minas Gerais/congonha-de-caixeta-PORTUGUES-Minas Gerais/congonha-do-campo-PORTUGUES-Minas Gerais/congonha-falsa-PORTUGUES-Minas Gerais/congonha-mi√∫da-PORTUGUES-Minas Gerais/congonh√£o-PORTUGUES-Minas Gerais/corticeira-PORTUGUES-Distrito Federal/quina-PORTUGUES-Minas Gerais","LFB","name ok","","Symplocos oblongifolia","NATIVA","N√£o endemica/Caatinga-N√£o endemica/Cerrado-N√£o endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-MG-BR-PR-BR-PI-BR-CE-BR-BA-BR-AL-BR-GO-BR-DF","Arbusto-√Årvore-Subarbusto","√Årea Antr√≥pica-Caatinga (stricto sensu)-Campo Limpo-Campo rupestre-Carrasco-Cerrado (lato sensu)-Floresta Ciliar ou Galeria-Floresta Ombr√≥fila Mista-Palmeiral","Terr√≠cola",186,2618211.88620211,408,8000,"1.6          1     1.6             1.5          4.5     2.1    ","","","",60,"PARQUE ESTADUAL BIRIBIRI,PARQUE NACIONAL DE BRASÕLIA,¡REA DE PROTE«√O AMBIENTAL MORRO DA PEDREIRA,PARQUE ESTADUAL RIO PRETO,¡REA DE PROTE«√O AMBIENTAL DO PLANALTO CENTRAL,PARQUE ESTADUAL SERRA DO ROLA MO«A,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO,¡REA DE PROTE«√O AMBIENTAL FERN√O DIAS,PARQUE ESTADUAL DAS FURNAS DO BOM JESUS,¡REA DE RELEVANTE INTERESSE ECOL”GICA CAPETINGA/TAQUARA,PARQUE NACIONAL DA CHAPADA DOS VEADEIROS,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O BARTOLOMEU"
"596","Symplocaceae","Symplocos tetrandra (Mart.) Mart.","Symplocos tetrandra Mart.",14919,"Symplocaceae","Symplocos tetrandra Mart.",14919,"cana-preta-PORTUGUES-Santa Catarina/ca√∫na-PORTUGUES-Rio Grande do Sul/ca√∫na-preta-PORTUGUES-Rio Grande do Sul/maria-mole-PORTUGUES-Paran√°/pau-de-cangalha-PORTUGUES-Paran√°/pessegueiro-bravo-PORTUGUES-Rio Grande do Sul/sete-sangria-PORTUGUES-Paran√°/yvyra beui-ESPANHOL-Argentina","LFB","name ok","","Symplocos tetrandra","NATIVA","N√£o endemica/Mata Atl√¢ntica","BR-SP-BR-SC-BR-RS-BR-PR","Arbusto-√Årvore","√Årea Antr√≥pica-Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)-Floresta Ombr√≥fila Mista","Terr√≠cola",89,2378969.78463472,256,5700,"      1.5    1     1.6                                ","","","",8,"PARQUE NACIONAL DO IGUA«U,FLORESTA NACIONAL DE S√O FRANCISCO DE PAULA,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DA SERRA DA ESPERAN«A,¡REA DE PROTE«√O AMBIENTAL MORRO DA PEDREIRA,FLORESTA NACIONAL DE IRATI,¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O BARTOLOMEU"
"597","Bignoniaceae","Tabebuia elliptica (DC.) Sandwith","Tabebuia elliptica (DC.) Sandwith",114277,"Bignoniaceae","Tabebuia elliptica (DC.) Sandwith",114277,"pau d'arco-PORTUGUES-NA/pau d'arco branco-PORTUGUES-NA","LFB","name ok","","Tabebuia elliptica","NATIVA","Endemica/Mata Atl√¢ntica","BR-ES-BR-SE-BR-PE-BR-PB-BR-BA-BR-AL","√Årvore","Restinga","Terr√≠cola",134,1790062.24643081,360,7600,"                  3.5                             ","","use","http://tropical.theferns.info/viewtropical.php?id=Tabebuia+elliptica",14,"¡REA DE PROTE«√O AMBIENTAL LAGOAS E DUNAS DO ABAET…,¡REA DE PROTE«√O AMBIENTAL BAÕA DE CAMAMU,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,¡REA DE PROTE«√O AMBIENTAL DO PICO DO GOIAPABA-A«U,¡REA DE PROTE«√O AMBIENTAL PLATAFORMA CONTINENTAL DO LITORAL NORTE,¡REA DE PROTE«√O AMBIENTAL DE FERNANDO DE NORONHA,¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE"
"598","Apocynaceae","Tabernaemontana angulata Mart. ex M√ºll.Arg.","Tabernaemontana angulata Mart. ex M√ºll.Arg.",15608,"Apocynaceae","Tabernaemontana angulata Mart. ex M√ºll.Arg.",15608,NA,"LFB","name ok","","Tabernaemontana angulata","NATIVA","Endemica/Amaz√¥nia","BR-MT-BR-MA-BR-RR-BR-PA-BR-AP-BR-AM","Arbusto-√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",81,3611902.95334091,216,5000,"          1                                     ","","use","http://tropical.theferns.info/viewtropical.php?id=Tabernaemontana+angulata",1,"FLORESTA NACIONAL DE TAPAJ”S"
